stn;time;hns010d0;qhns010d0;mhns010d0;hns002d0;qhns002d0;mhns002d0;hto000d0;qhto000d0;mhto000d0;hns003d0;qhns003d0;mhns003d0;hns004d0;qhns004d0;mhns004d0;hns005d0;qhns005d0;mhns005d0;hns000d0;qhns000d0;mhns000d0
SWZ;20180925;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20180926;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20180927;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20180928;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20180929;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20180930;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181001;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181002;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181003;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181004;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181005;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181006;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181007;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181008;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181009;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181010;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181011;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181012;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181013;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181014;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181015;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181016;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181017;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181018;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181019;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181020;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181021;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181022;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181023;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181024;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181025;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181026;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181027;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181028;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181029;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181030;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181031;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181101;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181102;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181103;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181104;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181105;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181106;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181107;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181108;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181109;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181110;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181111;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181112;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181113;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181114;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181115;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181116;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181117;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181118;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181119;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181120;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181121;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181122;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181123;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181124;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181125;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181126;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181127;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181128;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181129;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181130;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181201;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181202;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181203;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181204;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181205;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181206;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181207;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181208;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181209;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181210;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181211;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181212;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181213;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181214;1;0;-90;1;0;-50;0;0;-100;1;0;-67;1;0;-75;1;0;-80;1;0;0
SWZ;20181215;5;0;-80;5;0;0;1;0;0;5;0;-33;5;0;-50;5;0;-60;4;0;0
SWZ;20181216;5;0;-70;4;0;0;4;0;0;5;0;0;5;0;-25;5;0;-40;0;0;0
SWZ;20181217;5;0;-70;0;0;-50;0;0;0;4;0;-33;5;0;-25;5;0;-40;0;0;-100
SWZ;20181218;5;0;-70;0;0;-100;0;0;-100;0;0;-67;4;0;-50;5;0;-40;0;0;-100
SWZ;20181219;5;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-75;4;0;-60;0;0;-100
SWZ;20181220;5;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-80;0;0;-100
SWZ;20181221;5;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181222;5;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181223;5;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181224;4;0;-80;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181225;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181226;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181227;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181228;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181229;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181230;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20181231;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190101;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190102;4;0;-90;4;0;-50;0;0;-100;4;0;-67;4;0;-75;4;0;-80;4;0;0
SWZ;20190103;4;0;-80;4;0;0;4;0;0;4;0;-33;4;0;-50;4;0;-60;0;0;0
SWZ;20190104;4;0;-80;0;0;-50;1;0;0;4;0;-33;4;0;-50;4;0;-60;0;0;-100
SWZ;20190105;14;0;-70;10;0;-50;0;0;-100;10;0;-33;14;0;-25;14;0;-40;10;0;0
SWZ;20190106;14;0;-60;10;0;0;10;0;0;10;0;-33;10;0;-25;14;0;-20;0;0;0
SWZ;20190107;16;0;-50;2;0;0;4;0;0;12;0;0;12;0;-25;12;0;-20;2;0;0
SWZ;20190108;16;0;-40;2;0;0;2;0;0;2;0;0;12;0;0;12;0;-20;0;0;0
SWZ;20190109;33;0;-30;17;0;0;1;0;0;19;0;0;19;0;0;29;0;0;17;0;0
SWZ;20190110;43;0;-20;27;0;0;17;0;0;27;0;0;29;0;0;29;0;0;10;0;0
SWZ;20190111;47;0;-10;14;0;0;20;0;0;31;0;0;31;0;0;33;0;0;4;0;0
SWZ;20190112;45;0;-10;6;0;0;20;0;0;16;0;0;33;0;0;33;0;0;2;0;0
SWZ;20190113;45;0;-10;2;0;0;10;0;0;6;0;0;16;0;0;33;0;0;0;0;0
SWZ;20190114;45;0;0;0;0;0;5;0;0;2;0;0;6;0;0;16;0;0;0;0;0
SWZ;20190115;35;0;0;0;0;0;3;0;0;0;0;0;2;0;0;6;0;0;0;0;0
SWZ;20190116;35;0;-10;0;0;-50;0;0;0;0;0;-33;0;0;-25;2;0;-20;0;0;-100
SWZ;20190117;38;0;-10;5;0;-50;0;0;-100;5;0;-33;5;0;-25;5;0;-20;5;0;0
SWZ;20190118;38;0;-10;5;0;0;5;0;0;5;0;-33;5;0;-25;5;0;-20;0;0;0
SWZ;20190119;21;0;-20;0;0;-50;2;0;0;5;0;-33;5;0;-50;5;0;-40;0;0;-100
SWZ;20190120;11;0;-30;0;0;-100;0;0;-100;0;0;-67;5;0;-50;5;0;-60;0;0;-100
SWZ;20190121;7;0;-40;0;0;-100;0;0;-100;0;0;-100;0;0;-75;5;0;-60;0;0;-100
SWZ;20190122;5;0;-50;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-80;0;0;-100
SWZ;20190123;5;0;-60;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190124;5;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190125;5;0;-80;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190126;5;0;-80;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190127;-;-;-;-;-;-;0;0;-100;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20190128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;0;0
SWZ;20190129;-;-;-;13;0;0;13;0;0;-;-;-;-;-;-;-;-;-;0;0;0
SWZ;20190130;-;-;-;0;0;0;5;0;0;13;0;0;-;-;-;-;-;-;0;0;0
SWZ;20190131;-;-;-;0;0;-50;3;0;0;0;0;-33;13;0;-25;-;-;-;0;0;-100
SWZ;20190201;-;-;-;0;0;-100;0;0;-100;0;0;-67;0;0;-50;13;0;-40;0;0;-100
SWZ;20190202;-;-;-;15;0;-50;0;0;-100;15;0;-67;15;0;-50;15;0;-40;15;0;0
SWZ;20190203;-;-;-;24;0;0;15;0;0;24;0;-33;24;0;-50;24;0;-40;9;0;0
SWZ;20190204;-;-;-;9;0;0;15;0;0;24;0;0;24;0;-25;24;0;-40;0;0;0
SWZ;20190205;-;-;-;0;0;0;10;0;0;9;0;0;24;0;0;24;0;-20;0;0;0
SWZ;20190206;37;0;-20;0;0;0;10;0;0;0;0;0;9;0;0;24;0;0;0;0;0
SWZ;20190207;24;0;-20;0;0;0;8;0;0;0;0;0;0;0;0;9;0;0;0;0;0
SWZ;20190208;24;0;-20;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20190209;24;0;-20;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20190210;24;0;-10;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20190211;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20190212;9;0;-10;0;0;-50;0;0;0;0;0;-33;0;0;-25;0;0;-20;0;0;-100
SWZ;20190213;0;0;-20;0;0;-100;0;0;-100;0;0;-67;0;0;-50;0;0;-40;0;0;-100
SWZ;20190214;0;0;-30;0;0;-100;0;0;-100;0;0;-100;0;0;-75;0;0;-60;0;0;-100
SWZ;20190215;0;0;-40;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-80;0;0;-100
SWZ;20190216;0;0;-50;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190217;0;0;-60;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190218;0;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190219;0;0;-80;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190220;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190221;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190222;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190223;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190224;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190225;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190226;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190227;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190228;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190301;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190302;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190303;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190304;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190305;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190306;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190307;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190308;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190309;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190310;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190311;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190312;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190313;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190314;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190315;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190316;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190317;0;0;-90;0;0;-50;0;0;-100;0;0;-67;0;0;-75;0;0;-80;0;0;0
SWZ;20190318;0;0;-90;0;0;-50;0;0;0;0;0;-67;0;0;-75;0;0;-80;0;0;-100
SWZ;20190319;0;0;-90;0;0;-100;0;0;-100;0;0;-67;0;0;-75;0;0;-80;0;0;-100
SWZ;20190320;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-75;0;0;-80;0;0;-100
SWZ;20190321;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-80;0;0;-100
SWZ;20190322;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190323;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190324;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190325;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190326;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190327;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190328;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190329;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190330;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190331;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190401;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190402;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190403;9;0;-90;9;0;-50;0;0;-100;9;0;-67;9;0;-75;9;0;-80;9;0;0
SWZ;20190404;16;0;-80;16;0;0;9;0;0;16;0;-33;16;0;-50;16;0;-60;7;0;0
SWZ;20190405;16;0;-70;7;0;0;12;0;0;16;0;0;16;0;-25;16;0;-40;0;0;0
SWZ;20190406;16;0;-70;0;0;-50;5;0;0;7;0;-33;16;0;-25;16;0;-40;0;0;-100
SWZ;20190407;16;0;-70;0;0;-100;0;0;-100;0;0;-67;7;0;-50;16;0;-40;0;0;-100
SWZ;20190408;16;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-75;7;0;-60;0;0;-100
SWZ;20190409;16;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-80;0;0;-100
SWZ;20190410;16;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190411;16;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190412;16;0;-70;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190413;7;0;-80;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190414;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190415;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190416;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190417;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190418;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190419;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190420;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190421;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190422;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190423;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190424;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190425;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190426;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190427;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190428;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190429;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190430;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190501;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190502;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190503;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190504;0;0;-90;0;0;-50;0;0;-100;0;0;-67;0;0;-75;0;0;-80;0;0;0
SWZ;20190505;0;0;-90;0;0;-50;0;0;0;0;0;-67;0;0;-75;0;0;-80;0;0;-100
SWZ;20190506;0;0;-90;0;0;-100;0;0;-100;0;0;-67;0;0;-75;0;0;-80;0;0;-100
SWZ;20190507;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-75;0;0;-80;0;0;-100
SWZ;20190508;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-80;0;0;-100
SWZ;20190509;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190510;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190511;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190512;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190513;0;0;-90;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190514;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190515;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190516;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190517;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190518;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190519;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190520;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190521;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190522;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
SWZ;20190523;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100
